id,location_id,section_id,table_name,attributes,min_capacity,max_capacity,assigned_staff_id,assigned_time,status,sort_order,is_enabled,created_time,modified_time
ad841927-d868-449c-9014-0d4088b24f79,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,R18,NULL,1,3,NULL,"2024-07-04 00:56:31",0,56,1,"2023-04-15 17:40:21","2024-07-04 01:01:31"
c35a54c4-6f0e-4036-9c7d-d46d00030029,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,R20,NULL,1,3,NULL,"2024-06-30 17:54:00",1,58,1,"2023-04-15 17:40:22","2024-06-30 18:37:27"
d32ed96c-04bb-4f4d-8941-19c6fe3f84a7,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L21,NULL,1,3,NULL,"2024-07-04 00:29:07",1,21,1,"2023-04-15 17:39:32","2024-07-04 01:31:20"
d597e5a1-494c-434c-b978-327d4f30626e,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,P11,NULL,1,2,NULL,"2024-06-29 00:21:03",1,38,1,"2023-05-26 09:11:00","2024-06-29 16:25:11"
d7629c9d-d65f-4d6f-866e-445be726321d,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,P2,NULL,1,2,NULL,"2024-07-04 01:10:16",0,29,1,"2023-05-26 09:10:57","2024-07-04 01:15:23"
d7f46807-2fee-480f-a905-c67292e6f6dc,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,P6,NULL,1,2,NULL,"2024-07-03 23:52:49",1,33,1,"2023-05-26 09:10:59","2024-07-03 23:52:49"
e5de06f3-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L1,NULL,2,8,NULL,"2024-07-04 00:49:04",0,1,1,"2020-12-27 02:40:35","2024-07-04 00:55:04"
e5e79864-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L2,NULL,2,6,NULL,"2024-07-04 01:21:55",0,2,1,"2020-12-27 02:40:35","2024-07-04 01:29:05"
e5f00973-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L3,NULL,2,6,NULL,"2024-07-04 00:50:45",1,3,1,"2020-12-27 02:40:36","2024-07-04 00:57:45"
e5f8e4d8-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L4,NULL,1,2,NULL,"2024-07-03 01:17:12",1,4,1,"2020-12-27 02:40:36","2024-07-03 15:32:04"
e6013646-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L5,NULL,2,5,NULL,"2024-07-04 01:06:19",0,5,1,"2020-12-27 02:40:36","2024-07-04 01:12:21"
e608e74d-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L6,NULL,2,6,NULL,"2024-07-03 23:46:48",1,6,1,"2020-12-27 02:40:36","2024-07-03 23:46:48"
e6113f00-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L7,NULL,1,2,NULL,"2024-05-31 01:18:08",1,7,1,"2020-12-27 02:40:36","2024-05-31 01:29:21"
e61bddf6-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L8,NULL,2,5,NULL,"2024-07-04 00:45:55",1,8,1,"2020-12-27 02:40:36","2024-07-04 00:53:17"
e62e7c2f-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L9,NULL,2,8,NULL,"2024-06-30 18:41:35",1,9,1,"2020-12-27 02:40:36","2024-07-01 00:00:03"
e6376a98-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L10,NULL,1,2,NULL,"2024-07-04 01:07:37",1,10,1,"2020-12-27 02:40:36","2024-07-04 01:13:59"
e63fe176-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L11,NULL,1,4,NULL,"2024-07-04 00:31:20",1,11,1,"2020-12-27 02:40:36","2024-07-04 00:37:55"
e647b676-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L12,NULL,2,2,NULL,"2024-07-04 01:35:29",1,12,1,"2020-12-27 02:40:36","2024-07-04 01:35:29"
e6514506-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L13,NULL,2,4,NULL,"2024-07-04 01:22:40",0,13,1,"2020-12-27 02:40:36","2024-07-04 01:29:05"
e65b0b13-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L14,NULL,1,2,NULL,"2024-06-30 18:48:51",1,14,1,"2020-12-27 02:40:36","2024-06-30 23:00:58"
e662e0fa-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,L15,NULL,1,2,NULL,"2024-07-04 01:25:25",0,15,1,"2020-12-27 02:40:36","2024-07-04 01:30:30"
e66d59ff-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,LB1,NULL,2,4,NULL,"2024-06-08 23:06:58",0,22,1,"2020-12-27 02:40:36","2024-06-08 23:12:20"
e67580aa-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,LB2,NULL,2,4,NULL,"2024-06-01 18:33:39",0,23,1,"2020-12-27 02:40:36","2024-06-01 18:41:10"
e67f55f3-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,LB3,NULL,2,4,NULL,"2023-03-15 00:46:08",1,24,1,"2020-12-27 02:40:36","2023-08-13 20:47:01"
e6885cbd-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,LB4,NULL,2,4,NULL,"2023-04-28 01:11:39",1,25,1,"2020-12-27 02:40:37","2023-08-13 20:47:01"
e6907ea6-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,LB5,NULL,2,4,NULL,"2024-05-25 00:56:40",0,26,1,"2020-12-27 02:40:37","2024-05-25 01:02:11"
e697fbae-47ec-11eb-96b9-42010a01000f,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,LB6,NULL,2,4,NULL,"2023-04-28 01:08:53",1,27,1,"2020-12-27 02:40:37","2023-08-13 20:47:03"
e9bd8e19-a774-4dc1-a18c-e7c844497bf7,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,P9,NULL,1,4,NULL,"2024-07-04 01:23:59",1,36,1,"2023-05-26 09:10:59","2024-07-04 01:30:11"
eb7d39c7-1e21-4045-a247-8ea9422151d3,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,R21,NULL,1,3,NULL,"2024-07-04 00:44:07",1,59,1,"2023-04-15 17:40:22","2024-07-04 00:54:35"
ebdeb576-ff5d-49ce-bbca-6cca35871617,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,P4,NULL,1,2,NULL,"2024-07-04 01:15:22",1,31,1,"2023-05-26 09:10:58","2024-07-04 01:15:22"
ef56abc8-a05e-4315-b224-1d0b77976a4e,22d293a8-81c5-40b2-a208-be1c03a93fad,0241cac2-47ea-11eb-96b9-42010a01000f,R17,NULL,1,3,NULL,"2024-07-04 01:15:44",1,55,1,"2023-04-15 17:40:21","2024-07-04 01:15:44"
02c1376e-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C2,NULL,1,2,NULL,"2024-07-04 01:42:37",0,17,1,"2020-10-22 13:46:39","2024-07-04 01:55:31"
0712bc53-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C3,NULL,1,2,NULL,"2024-06-30 00:04:04",0,18,1,"2020-10-22 13:46:46","2024-06-30 00:09:25"
0d0e030f-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C4,NULL,1,3,NULL,"2024-07-04 01:37:32",0,19,1,"2020-10-22 13:46:56","2024-07-04 01:42:38"
136c5fab-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C5,NULL,1,2,NULL,"2024-06-30 19:17:47",1,20,1,"2020-10-22 13:47:07","2024-06-30 22:06:30"
17748de1-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C6,NULL,1,2,NULL,"2024-06-17 00:28:38",1,21,1,"2020-10-22 13:47:14","2024-06-17 01:27:30"
1e57ca5f-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C7,NULL,1,4,NULL,"2024-06-30 18:10:37",1,22,1,"2020-10-22 13:47:25","2024-06-30 21:38:34"
2a62081c-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C8,NULL,1,4,NULL,"2024-07-04 01:14:24",0,23,1,"2020-10-22 13:47:45","2024-07-04 01:19:25"
2d97a98d-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C9,NULL,1,4,NULL,"2024-06-30 17:39:00",1,24,1,"2020-10-22 13:47:51","2024-06-30 18:47:06"
329e07a2-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C10,NULL,1,4,NULL,"2024-07-04 01:24:23",0,25,1,"2020-10-22 13:47:59","2024-07-04 01:29:49"
354a54b7-fe45-47c9-8fff-6dfba82da3b6,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,D4,NULL,1,4,NULL,"2024-07-04 01:01:25",1,46,1,"2023-04-28 16:15:16","2024-07-04 01:07:55"
361db28f-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C11,NULL,1,4,NULL,"2024-07-01 01:08:29",1,26,1,"2020-10-22 13:48:05","2024-07-03 00:03:21"
38c4642f-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S1,NULL,1,2,NULL,"2024-07-01 00:28:45",1,51,1,"2020-10-22 13:55:19","2024-07-01 00:43:50"
3b289275-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C12,NULL,1,4,NULL,"2024-07-03 02:25:08",1,27,1,"2020-10-22 13:48:14","2024-07-03 02:25:08"
3f33efaa-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C13,NULL,1,2,NULL,"2024-07-04 01:39:12",0,28,1,"2020-10-22 13:48:20","2024-07-04 01:45:48"
40cfa539-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S2,NULL,1,4,NULL,"2024-06-16 23:40:43",1,52,1,"2020-10-22 13:55:33","2024-06-16 23:47:30"
43a57bf8-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C14,NULL,1,3,NULL,"2024-07-04 01:01:57",0,29,1,"2020-10-22 13:48:28","2024-07-04 01:10:17"
451afa8a-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S3,NULL,1,2,NULL,"2024-06-30 00:16:43",1,53,1,"2020-10-22 13:55:40","2024-06-30 17:13:11"
48d1ec4a-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C15,NULL,1,2,NULL,"2024-06-30 17:13:25",1,30,1,"2020-10-22 13:48:37","2024-06-30 21:40:15"
4907d374-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S4,NULL,1,2,NULL,"2024-07-04 01:46:08",0,54,1,"2020-10-22 13:55:46","2024-07-04 01:55:31"
4bff369f-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C16,NULL,1,2,NULL,"2024-06-30 17:35:58",1,31,1,"2020-10-22 13:48:42","2024-06-30 17:45:43"
4ca1792d-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S5,NULL,1,4,NULL,"2024-06-29 23:46:19",1,55,1,"2020-10-22 13:55:52","2024-06-29 23:53:17"
4f8c4cfe-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S6,NULL,1,2,NULL,"2024-06-29 23:30:44",1,56,1,"2020-10-22 13:55:57","2024-06-29 23:39:54"
5161df4d-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C17,NULL,1,6,NULL,"2024-06-30 16:34:08",1,32,1,"2020-10-22 13:48:51","2024-06-30 17:49:54"
53253e07-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S7,NULL,1,2,NULL,"2024-06-29 23:16:15",1,57,1,"2020-10-22 13:56:03","2024-06-29 23:36:42"
53b2f9bd-8fb7-417b-b095-dbfd97a0555a,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S14,NULL,1,4,NULL,"2023-08-13 18:34:22",1,67,0,"2023-08-01 09:41:29","2023-08-13 20:29:02"
545dd548-146c-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,A6,NULL,1,4,NULL,"2024-07-04 01:55:38",1,6,1,"2020-10-22 13:41:46","2024-07-04 01:55:38"
56aa3ff6-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S8,NULL,1,4,NULL,"2024-06-30 23:49:17",0,58,1,"2020-10-22 13:56:09","2024-06-30 23:54:25"
59b777a6-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S9,NULL,1,2,NULL,"2024-07-01 00:18:55",0,59,1,"2020-10-22 13:56:14","2024-07-01 00:24:02"
59e70d46-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C18,NULL,1,2,NULL,"2024-06-30 23:44:16",1,33,1,"2020-10-22 13:49:05","2024-07-01 00:56:34"
5c71d353-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C19,NULL,1,2,NULL,"2024-07-04 01:46:08",0,34,1,"2020-10-22 13:49:09","2024-07-04 01:55:31"
5c8e89ad-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S10,NULL,1,6,NULL,"2024-07-04 01:03:51",0,60,1,"2020-10-22 13:56:19","2024-07-04 01:05:23"
5ffa6888-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S11,NULL,1,4,NULL,"2023-08-13 16:43:03",1,61,0,"2020-10-22 13:56:25","2023-08-13 20:29:00"
62989517-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C20,NULL,1,2,NULL,"2024-07-01 01:03:38",1,35,1,"2020-10-22 13:49:20","2024-07-01 01:13:57"
650cfae4-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S12,NULL,1,4,NULL,"2023-08-13 19:01:35",1,63,0,"2020-10-22 13:56:33","2023-08-13 20:29:01"
65ed8940-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C21,NULL,1,2,NULL,"2024-07-04 01:01:02",0,36,1,"2020-10-22 13:49:25","2024-07-04 01:06:40"
671177ff-5c2f-4cd0-8dea-f4c671b6bd70,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S11,NULL,1,4,NULL,"2024-06-16 23:49:25",1,62,1,"2023-08-01 09:41:28","2024-06-17 00:20:50"
68792114-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C22,NULL,1,2,NULL,"2024-07-04 01:36:53",0,37,1,"2020-10-22 13:49:30","2024-07-04 01:42:38"
6f3b7c98-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C23,NULL,1,4,NULL,"2024-07-04 01:15:07",0,38,1,"2020-10-22 13:49:41","2024-07-04 01:20:45"
704e1fcb-c50b-4f85-bc03-293b3b5bc56d,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,D2,NULL,1,4,NULL,"2024-07-04 01:02:09",0,44,1,"2023-04-28 16:15:15","2024-07-04 01:10:17"
71d958ff-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C24,NULL,1,4,NULL,"2024-07-04 01:28:04",0,39,1,"2020-10-22 13:49:45","2024-07-04 01:33:37"
7486ec28-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S13,NULL,1,4,NULL,"2023-08-12 19:07:32",1,65,0,"2020-10-22 13:56:59","2023-08-13 20:29:01"
750e39d9-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C25,NULL,1,4,NULL,"2024-07-04 01:28:41",0,40,1,"2020-10-22 13:49:51","2024-07-04 01:34:19"
76cbd200-7ce8-4e65-9493-e3e4f31a2ee7,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,A5,NULL,1,6,NULL,"2024-07-04 01:37:59",0,5,1,"2020-10-22 13:27:08","2024-07-04 01:45:48"
77fdb917-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C26,NULL,1,4,NULL,"2024-07-04 00:40:22",0,41,1,"2020-10-22 13:49:56","2024-07-04 00:45:24"
79d1d961-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S14,NULL,1,4,NULL,"2024-06-28 23:42:05",0,68,1,"2020-10-22 13:57:08","2024-06-28 23:47:39"
7b66bee3-146c-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,A7,NULL,1,2,NULL,"2024-06-30 00:23:56",1,7,1,"2020-10-22 13:42:52","2024-06-30 00:33:03"
840b8ca0-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S15,NULL,1,6,NULL,"2024-06-29 01:29:16",0,69,1,"2020-10-22 13:57:25","2024-06-29 01:35:20"
86cbc591-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S16,NULL,1,6,NULL,"2024-07-04 01:46:19",0,70,1,"2020-10-22 13:57:30","2024-07-04 01:55:31"
86cbd200-7ce8-4e65-9493-e3e4f31a2eeb,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,A2,NULL,1,2,NULL,"2024-07-04 00:29:34",0,2,1,"2020-10-22 13:27:07","2024-07-04 00:37:10"
8ee45e9a-146c-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,A8,NULL,1,2,NULL,"2024-06-30 16:39:23",1,8,1,"2020-10-22 13:43:25","2024-06-30 17:36:10"
96cbd200-7ce8-4e65-9493-e3e4f31a2ee7,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,A4,NULL,1,4,NULL,"2024-06-24 00:08:02",1,4,1,"2020-10-22 13:27:08","2024-06-28 00:51:57"
96cbd200-7ce8-4e65-9493-e3e4f31a2eeb,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,A3,NULL,1,2,NULL,"2024-06-30 18:01:11",1,3,1,"2020-10-22 13:27:07","2024-06-30 23:10:59"
97ab4a05-146c-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,A9,NULL,1,4,NULL,"2024-07-04 01:22:35",0,9,1,"2020-10-22 13:43:39","2024-07-04 01:28:05"
982b501c-ed7d-4b06-8695-0c97bca1365c,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S13,NULL,1,4,NULL,"2024-06-29 23:34:46",1,66,1,"2023-08-01 09:41:28","2024-06-30 17:29:13"
a3c95bce-146c-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,A10,NULL,1,4,NULL,"2024-07-04 01:33:36",0,10,1,"2020-10-22 13:44:00","2024-07-04 01:38:42"
a8bb14af-146c-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,A11,NULL,1,4,NULL,"2024-07-04 01:38:41",0,11,1,"2020-10-22 13:44:08","2024-07-04 01:45:48"
abd879bc-07ff-484d-8c26-cfbda416441b,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,D3,NULL,1,4,NULL,"2024-06-30 16:56:24",1,45,1,"2023-04-28 16:15:16","2024-06-30 18:30:21"
b1cd4c2e-d4f8-4a20-910d-4e5e8cbbe339,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,D1,NULL,1,4,NULL,"2024-07-04 01:24:31",1,43,1,"2023-04-28 16:15:15","2024-07-04 01:30:03"
b3f90fbc-146c-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,B1,NULL,1,1,NULL,"2024-07-04 01:18:08",0,12,1,"2020-10-22 13:44:27","2024-07-04 01:23:09"
bace5605-146c-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,B2,NULL,1,4,NULL,"2024-06-23 17:11:30",1,13,1,"2020-10-22 13:44:38","2024-06-24 00:25:51"
bea170f3-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S17,NULL,1,6,NULL,"2024-06-16 01:59:02",0,71,1,"2020-10-22 13:59:04","2024-06-16 02:07:26"
c05dedfc-146c-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,B3,NULL,1,1,NULL,"2024-06-30 18:55:07",1,14,1,"2020-10-22 13:44:48","2024-07-03 00:07:26"
c3d0af03-146c-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,B4,NULL,1,1,NULL,"2024-07-04 01:18:22",0,15,1,"2020-10-22 13:44:53","2024-07-04 01:24:04"
c7fd0df3-146e-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S18,NULL,1,6,NULL,"2024-06-17 00:14:16",0,72,1,"2020-10-22 13:59:19","2024-06-17 00:19:29"
cf70b4de-c9c2-49f9-9ab2-4066d679481e,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,D5,NULL,1,4,NULL,"2024-07-04 00:39:11",1,47,1,"2023-04-28 16:15:16","2024-07-04 01:00:35"
db3a9c7c-08f9-4260-82df-9abd65551cdb,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,C27,NULL,1,4,NULL,"2024-07-04 00:08:47",1,42,1,"2023-04-28 16:15:14","2024-07-04 00:25:29"
df4253cb-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,P1,NULL,1,4,NULL,"2024-07-04 00:22:35",0,48,1,"2020-10-22 13:52:49","2024-07-04 00:23:35"
e3936ae2-f85b-45c1-8f4e-46de371c55bd,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,S12,NULL,1,4,NULL,"2024-06-30 17:15:24",1,64,1,"2023-08-01 09:41:28","2024-06-30 18:25:39"
e6cbd200-7ce8-4e65-9493-e3e4f31a2eeb,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,A1,NULL,1,8,NULL,"2024-07-01 01:06:11",1,1,1,"2020-10-22 13:18:46","2024-07-03 00:29:01"
ea57b9bd-146d-11eb-89a4-42010a010007,7e2a8a81-1462-11eb-89a4-42010a010003,4e014b99-1468-11eb-89a4-42010a010007,P2,NULL,1,6,NULL,"2024-06-30 00:05:03",0,49,1,"2020-10-22 13:53:08","2024-06-30 00:10:30"
